step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
11,PAYMENT,128123,C639945876,131074,292192,M151497057,2631,259966,0,0
307,CASH_OUT,3385,C159499094,109688,46996,C810784787,345741,732224,0,0
382,TRANSFER,199276,C992699085,375286,385327,C216085930,43085,655930,1,0
112,DEBIT,40397,C233316990,461987,471908,C801762883,621828,248290,0,0
218,PAYMENT,174426,C656307931,209394,248827,M997777024,87342,371513,0,0
463,DEBIT,235055,C264299106,205214,417902,C121197567,129526,542353,0,0
286,DEBIT,116628,C426551245,328864,208260,C151791998,89363,781444,0,0
237,PAYMENT,267513,C276799196,409144,301037,M840613153,286640,234257,0,0
131,CASH_OUT,19838,C273910700,316790,145763,C224328383,375855,180526,0,0
63,TRANSFER,101835,C446454337,78018,347355,C547509357,627470,529070,0,0
384,PAYMENT,119020,C861639583,389303,264038,M577078832,612840,735566,0,0
373,CASH_OUT,126800,C342096876,277919,445331,C508294370,196599,732267,0,0
618,CASH_OUT,70500,C471539452,20566,356963,C232709191,515303,80459,0,0
82,DEBIT,57580,C657162259,345773,104087,C687639985,48231,345566,0,0
463,CASH_OUT,109976,C404994549,348857,32356,C371375678,620656,425966,0,0
321,PAYMENT,2895,C184675178,484710,87493,M609379184,377757,139363,0,0
231,PAYMENT,171336,C369085407,469311,223393,M853625262,531108,532757,1,0
672,PAYMENT,257234,C310777576,309070,436441,M264418972,631615,173806,0,0
144,CASH_OUT,215289,C781887358,313658,95494,C320648482,375982,338037,1,0
141,CASH_OUT,113253,C691461470,259488,124288,C846456758,104946,548930,0,0
516,TRANSFER,96155,C394689553,327936,130878,C836307746,371467,775842,0,0
414,CASH_OUT,246612,C234400576,329408,333979,C776791654,292338,470452,1,0
547,DEBIT,30448,C771112648,363478,345250,C109990686,81098,223410,1,1
392,PAYMENT,147731,C425155441,484219,202668,M423321334,131458,368102,0,0
584,PAYMENT,252496,C759737342,313760,238217,M551907286,317152,704690,0,0
64,CASH_OUT,11432,C672817675,381838,290604,C810456933,104959,123076,0,1
157,PAYMENT,55070,C200317984,288569,278642,M208426285,404271,170116,0,0
325,CASH_OUT,235395,C639633807,21182,10588,C811335671,777794,139334,0,0
172,TRANSFER,17218,C788255012,343885,439949,C658677789,499555,168276,0,0
275,CASH_OUT,200967,C281071418,151786,419054,C389885759,100965,278852,1,0
173,CASH_OUT,138526,C735449477,165404,91782,C768724016,637854,86796,0,0
679,TRANSFER,172206,C723464439,328477,351750,C750294914,98831,670092,1,0
514,PAYMENT,271513,C265564833,98575,327731,M852399189,647659,88114,0,0
424,DEBIT,196853,C283825267,359439,379028,C247278210,189913,782086,0,0
608,PAYMENT,52444,C807309035,186944,387314,M549710722,456217,761595,1,0
441,CASH_OUT,220802,C770529419,467705,350425,C991906567,32309,705658,1,1
115,DEBIT,15834,C873773537,43988,17300,C212650803,694199,507026,0,0
483,CASH_OUT,67459,C749762955,265232,128404,C649309976,296514,434465,0,0
55,CASH_OUT,186593,C462516271,1379,93449,C871769353,249975,298374,0,0
162,DEBIT,206163,C705180256,400850,438715,C763248135,695438,59321,0,0
401,DEBIT,228066,C144232045,214709,340856,C226416530,680947,383094,0,0
348,CASH_OUT,122119,C986090690,295493,295727,C403554082,62508,90141,0,0
301,CASH_OUT,253117,C130465806,81060,3060,C222420042,723983,28830,0,0
168,DEBIT,131970,C187212377,318041,148063,C942629710,624099,232415,0,0
273,TRANSFER,226002,C148814238,389363,265808,C214099789,486106,556229,1,0
111,CASH_OUT,1001,C788755699,297668,99372,C634443249,442037,656921,0,0
428,PAYMENT,215857,C927878967,245840,20323,M313295228,594191,653416,0,0
367,TRANSFER,196343,C719303396,289754,357509,C753910715,98752,574605,1,0
517,DEBIT,141922,C384172112,273280,269538,C314479266,742627,487310,0,0
499,TRANSFER,75060,C799145494,85468,17529,C935327024,367808,41598,0,0
164,DEBIT,260090,C326353775,111491,327608,C382387564,696001,172472,0,0
224,PAYMENT,189873,C923515952,348302,62513,M992815061,241024,499961,0,0
572,PAYMENT,99452,C714327645,216383,438092,M661723850,4889,451816,0,0
289,PAYMENT,216850,C547306651,246991,411512,M316544937,511030,149138,0,0
140,CASH_OUT,221521,C763688866,348412,153060,C484315640,289416,352570,1,0
399,CASH_OUT,294599,C786111573,400905,146075,C855309458,332597,628759,1,0
453,TRANSFER,93209,C132519237,315594,258466,C539972403,275001,773500,0,0
634,DEBIT,135805,C634764290,481363,201466,C417130941,404241,145949,0,0
190,CASH_OUT,143414,C773412230,117399,305019,C272199842,3743,347284,0,0
320,TRANSFER,220426,C685809361,50893,179354,C142311558,322111,733815,0,0
242,PAYMENT,296029,C411032572,416037,181510,M688559516,631633,535518,0,0
630,CASH_OUT,3420,C789242701,384793,448881,C632956813,778093,283269,0,0
103,PAYMENT,58841,C424371087,168756,275455,M323009714,26014,270187,0,0
429,PAYMENT,295930,C618558050,70658,473050,M838953322,101611,335681,0,0
405,CASH_OUT,224036,C362935648,206271,134411,C616108982,181731,650329,1,0
455,DEBIT,93346,C964027324,150714,40391,C454982932,782680,9780,0,0
108,PAYMENT,46805,C966884723,238569,127521,M351798116,632337,233259,1,0
626,TRANSFER,293026,C835503313,54796,384838,C102939907,548297,386503,0,0
218,CASH_OUT,27664,C536038528,108684,142394,C113689561,600710,257023,0,0
467,PAYMENT,1232,C419367188,244697,365721,M821160591,153652,220851,0,0
25,DEBIT,4236,C586989309,125555,27676,C195566069,20875,573681,0,0
644,CASH_OUT,276793,C178354184,140547,387057,C218574293,189432,200073,1,0
470,DEBIT,292107,C839393192,294366,137046,C996823706,469965,321954,0,0
289,PAYMENT,143350,C164331134,381977,197105,M716491837,130436,599460,0,0
361,PAYMENT,1639,C269737590,439756,294786,M818356830,356459,686783,0,0
130,CASH_OUT,258209,C572022811,160527,295863,C630540166,772054,733771,1,0
57,PAYMENT,158671,C546270451,286539,474790,M260142678,220510,544403,0,0
312,TRANSFER,3726,C619960692,432,18013,C196725534,592127,228273,0,0
233,TRANSFER,158698,C598690974,256682,304603,C937009907,734611,6563,1,0
75,CASH_OUT,297694,C319068042,463134,204222,C649439435,629742,212620,1,0
146,PAYMENT,132471,C465278987,414750,308766,M180582403,761254,484408,0,0
104,PAYMENT,21676,C751396498,86649,12204,M876920515,109097,246309,0,0
489,DEBIT,236874,C254263081,494166,101206,C876934082,253730,47027,0,0
436,TRANSFER,234998,C435632899,209,456507,C208759822,434617,302408,0,0
532,CASH_OUT,272969,C871336275,498409,74779,C374762050,439707,139244,1,1
149,CASH_OUT,86536,C442863363,171172,259896,C791851361,257443,36476,0,0
625,DEBIT,297173,C888340979,121716,301570,C348206466,312282,183328,0,0
38,DEBIT,200165,C470838810,223070,186764,C590432899,717511,779276,0,0
72,DEBIT,53119,C528118701,357054,450096,C417851397,530704,167599,0,0
220,PAYMENT,251942,C240409084,279826,156837,M383602087,634378,668301,0,0
168,PAYMENT,69690,C916757816,394569,180564,M598514021,245752,251420,0,0
231,CASH_OUT,26228,C497864507,461173,404957,C153773200,57788,46659,0,0
122,PAYMENT,214939,C652955706,105736,339994,M207169001,173412,345607,0,0
243,CASH_OUT,89524,C703068400,167567,473299,C973143678,158502,683098,0,0
262,DEBIT,211755,C214014134,57450,162475,C287584639,43815,478911,0,0
344,PAYMENT,230163,C442648079,337021,216741,M142353230,613529,479894,0,0
391,CASH_OUT,289114,C359564054,264546,49262,C411994135,724689,413145,1,0
223,PAYMENT,124332,C600871106,222182,115042,M486777550,352690,153415,0,0
191,CASH_OUT,58745,C231556899,201533,435436,C960707259,517351,152150,0,0
566,TRANSFER,86697,C387195524,469791,101732,C826672529,194451,214202,0,0
353,TRANSFER,54244,C582750043,485375,357883,C435766697,304431,674104,1,0
598,DEBIT,91756,C366200875,385289,261051,C557408869,797634,112265,0,0
692,DEBIT,166358,C251266214,12062,207892,C893001503,615760,399782,0,0
215,CASH_OUT,129748,C203950725,438895,62085,C224447810,764742,730456,0,0
182,PAYMENT,172375,C154337019,246549,387664,M202003827,525285,166056,0,0
515,TRANSFER,69451,C411612760,33697,308942,C914115345,659352,60616,0,0
669,TRANSFER,146125,C512477736,306602,270855,C149273037,608725,716631,0,1
625,TRANSFER,241349,C760756497,104470,118642,C110385578,121284,717463,1,0
221,CASH_OUT,142282,C548968760,229920,351206,C248599901,103612,107721,0,0
392,TRANSFER,123905,C366578178,350218,348117,C812272035,25322,78872,0,0
335,PAYMENT,51071,C271476207,76693,52132,M794924237,128131,753604,0,0
572,DEBIT,242571,C973465185,68515,332221,C283086166,639604,143775,0,0
5,PAYMENT,271704,C451581531,258632,446300,M452896879,180394,505042,0,0
642,CASH_OUT,57321,C720286733,311256,401468,C483892122,612529,537225,0,0
639,DEBIT,127139,C874305759,320032,317176,C569992383,339233,660081,0,0
254,TRANSFER,297052,C435775088,459384,273302,C767660223,58334,52243,1,0
293,CASH_OUT,136166,C303832812,353414,46665,C388095021,296280,180060,0,0
686,TRANSFER,87608,C919395339,94348,86711,C887125715,609019,656989,0,0
274,PAYMENT,281421,C271092615,394775,197190,M199805719,681845,254477,1,0
124,CASH_OUT,181546,C635008544,265122,63472,C500099988,72439,59834,1,0
392,DEBIT,25594,C652681586,385114,339974,C975061242,59263,541689,0,0
176,DEBIT,219080,C601238919,23555,240660,C467995726,391029,727952,0,0
305,DEBIT,46132,C635539154,384755,91080,C296354549,252051,202684,0,0
584,PAYMENT,11931,C431292818,464251,271615,M222226183,280444,772793,0,0
211,PAYMENT,242213,C634047267,256392,459394,M530331581,79183,622619,0,1
208,CASH_OUT,281667,C124885365,488511,468484,C529765405,768026,491008,1,0
506,CASH_OUT,102934,C196689473,94826,486834,C590204687,49966,230314,0,1
224,TRANSFER,208381,C522240582,447454,112035,C391878557,370714,481615,1,0
110,CASH_OUT,108821,C642716859,255233,408506,C997335002,766441,472671,0,0
80,DEBIT,210548,C590947659,136016,78343,C514158850,644256,657129,0,0
436,PAYMENT,207696,C358480413,449542,329589,M840777094,166052,194068,0,0
67,DEBIT,43262,C331009561,305888,67470,C613511668,738561,795365,0,0
146,PAYMENT,175288,C726360971,19622,161577,M958885115,351169,133407,1,0
687,DEBIT,296001,C478918222,460537,394461,C552839683,789981,433886,0,0
296,DEBIT,83223,C152246275,296557,7232,C796693603,355970,212916,0,0
544,DEBIT,146261,C154267347,229766,270651,C955675121,334956,738985,0,0
686,DEBIT,158353,C402104065,277876,137687,C279077296,172648,798377,0,0
593,PAYMENT,225514,C631388604,65888,333787,M221393557,302872,774808,0,0
424,CASH_OUT,183783,C741580895,128381,253800,C242283221,507745,39913,1,0
361,TRANSFER,296718,C802506364,7310,351057,C847506709,44552,292155,1,0
476,TRANSFER,136313,C822113500,408177,402611,C879977998,630010,394879,0,0
39,DEBIT,219731,C605288784,55006,200935,C162971085,615973,252196,0,0
291,DEBIT,51124,C406819991,477317,160275,C271149511,477698,782734,0,0
12,TRANSFER,117433,C676267306,446848,429939,C211361103,138307,246027,0,0
461,TRANSFER,255758,C108780419,169524,463788,C546706352,581330,163223,1,0
146,PAYMENT,55930,C215424112,143435,474706,M734313309,549753,278369,0,0
453,DEBIT,20423,C562705171,488575,188489,C618268171,118115,634992,0,0
532,TRANSFER,138542,C243811545,117674,441913,C961425250,270041,179357,0,0
142,PAYMENT,268691,C383975609,170923,349762,M710898358,361995,557807,0,0
573,PAYMENT,45789,C881155839,289776,215494,M828419083,286788,560424,0,0
99,DEBIT,96552,C492750748,217984,128068,C570473733,760006,707597,0,0
558,CASH_OUT,192250,C920184955,470066,248876,C294627041,594206,198879,1,0
87,PAYMENT,286200,C532990767,228748,300068,M756403241,483419,696403,0,0
459,DEBIT,223134,C492922240,175207,462590,C507754288,715612,725578,0,0
356,DEBIT,262839,C148578655,391337,83360,C936621291,520335,114064,0,0
295,CASH_OUT,278126,C530121245,14780,82104,C485042651,682358,86728,0,0
289,PAYMENT,276374,C154930149,114634,373134,M756441105,490533,28390,0,0
397,PAYMENT,89453,C712335251,205463,257471,M130941191,261745,112878,0,0
170,TRANSFER,273641,C703246271,433448,33826,C834937767,58122,682192,1,0
490,PAYMENT,154522,C309009538,57730,48478,M880909484,152383,285797,0,0
323,TRANSFER,70368,C489256938,146154,385996,C240290090,179022,53629,0,0
669,TRANSFER,43639,C694018597,33545,158539,C618702826,655295,522915,0,0
323,CASH_OUT,172509,C409883716,147937,410398,C624117847,45291,353923,1,0
430,DEBIT,247083,C178954113,319065,6163,C221265692,1845,17829,0,1
200,CASH_OUT,33424,C514838889,381785,286172,C541613113,608841,774888,0,0
47,PAYMENT,163484,C641440255,463330,295043,M573185010,416919,216937,0,0
401,TRANSFER,133003,C583564328,87212,331254,C149362414,252641,641424,0,0
604,CASH_OUT,20936,C920772671,344359,160786,C168006560,220172,64467,0,0
685,TRANSFER,235041,C690404558,91549,367375,C380904676,118194,97847,0,1
667,CASH_OUT,70319,C400347789,480675,211284,C803272515,10236,284839,0,0
408,PAYMENT,125255,C986171278,490492,141879,M437410428,92313,657949,0,0
484,CASH_OUT,158766,C769200551,389913,340526,C113271672,183719,726126,1,0
583,TRANSFER,114276,C830572478,219073,414542,C856524312,471653,597143,0,0
492,TRANSFER,166012,C756102581,231704,271258,C827920634,236692,109365,1,0
76,TRANSFER,57296,C227572362,177586,188511,C663518937,374994,444162,0,0
637,TRANSFER,14490,C238151258,206384,152890,C924127682,373166,129716,0,0
673,PAYMENT,146995,C203810954,20874,122058,M898459991,8981,509993,0,0
8,CASH_OUT,156358,C522950895,486598,266013,C719172154,105494,263382,1,1
314,CASH_OUT,218927,C500718660,423501,149776,C877145921,795063,39305,1,0
660,TRANSFER,183263,C953514394,254174,480533,C706677256,449704,474329,1,0
396,CASH_OUT,264279,C464090064,42782,214992,C340501969,19455,214680,0,0
558,TRANSFER,115360,C698967370,46940,250470,C819239897,124451,591002,1,0
655,TRANSFER,46837,C492566853,451457,477542,C463247548,773085,150025,1,0
603,PAYMENT,251184,C910637681,167731,251054,M657379037,589840,279360,0,0
353,PAYMENT,11660,C254905897,216194,15909,M661677752,102666,443609,0,0
459,DEBIT,39336,C313736772,493855,304739,C838993835,464838,511048,0,0
638,CASH_OUT,103315,C746889670,248182,497957,C852242243,788525,251762,0,0
472,DEBIT,165389,C646666136,21360,71325,C763829091,542169,496142,0,0
15,PAYMENT,153878,C530986098,66691,31159,M202265468,784326,454256,1,0
693,CASH_OUT,229738,C636954564,404802,56697,C564766900,127319,655726,1,0
277,TRANSFER,124991,C143223380,127192,386910,C810509206,305242,10728,0,0
86,TRANSFER,2259,C148644109,496607,208994,C880236611,149333,668745,0,0
145,DEBIT,982,C141783553,68049,160482,C366907512,432331,189668,0,0
632,PAYMENT,60286,C247141682,62543,390503,M617468048,748501,632621,0,0
635,DEBIT,70574,C866213410,316689,427485,C471245687,476684,787725,0,0
385,TRANSFER,52327,C457599735,286629,285509,C812653878,350891,670095,0,0
305,PAYMENT,160499,C963251765,73704,415331,M826166835,257716,198579,0,0
259,PAYMENT,55656,C608678910,351549,81541,M788702788,542516,404520,0,0
25,TRANSFER,241140,C657629251,113096,469911,C513258121,234729,63944,1,0
613,CASH_OUT,188169,C590687732,341430,219393,C259616499,765034,68582,1,0
436,PAYMENT,28009,C259923818,75851,93616,M987380851,660261,491135,0,0
477,CASH_OUT,117008,C750967273,475881,115503,C699517559,30982,94328,0,0
550,TRANSFER,192998,C653520069,332171,174735,C758111412,799093,229147,1,0
596,DEBIT,159572,C250088694,247414,137837,C158589922,771365,693556,1,0
216,DEBIT,254922,C452150647,320326,99280,C112503578,766505,605814,0,0
138,CASH_OUT,251766,C758276886,260587,350082,C790844104,431030,478988,1,0
319,PAYMENT,97562,C442019016,364688,393850,M268499484,712787,763942,0,0
295,PAYMENT,287162,C274485243,449049,133624,M642849045,428416,371969,0,0
66,CASH_OUT,241199,C521931770,18756,360256,C603895158,352186,623693,0,0
35,CASH_OUT,202559,C761962359,278910,249072,C632398698,623540,493936,1,0
313,TRANSFER,106933,C893838119,303931,214738,C277601056,487943,298510,0,0
73,PAYMENT,3152,C421300425,394718,184885,M180385942,533609,467216,0,0
604,TRANSFER,206351,C737506993,194243,458998,C906841821,438866,654848,1,0
84,CASH_OUT,210487,C461178244,352895,44387,C627902980,523846,106393,1,0
463,PAYMENT,152424,C644725317,365500,304751,M444277942,328779,425305,0,0
418,TRANSFER,47114,C989368954,377636,421280,C358655621,542528,204470,0,0
53,DEBIT,198739,C647301347,265406,453181,C455295629,524532,557830,0,0
592,PAYMENT,218268,C671595541,395324,110205,M398668947,579088,145991,0,0
113,PAYMENT,188968,C625968839,343686,195428,M154063666,142290,335782,0,0
618,PAYMENT,235261,C861003571,343136,259925,M644311226,467854,156359,0,0
154,PAYMENT,65130,C704435323,370134,280027,M339129305,256445,737392,0,0
537,TRANSFER,294578,C421897671,102488,381087,C691090113,215192,310894,1,0
159,DEBIT,4125,C609912042,218712,423882,C790756707,426228,376756,0,0
471,DEBIT,83391,C975903641,420466,355734,C506559022,591880,163148,0,0
574,CASH_OUT,292806,C117863798,137852,156844,C533015368,387335,301743,1,0
346,PAYMENT,51133,C495521185,472548,346418,M977357994,752744,709697,0,0
366,CASH_OUT,261949,C455665802,474095,320589,C352329335,54583,700823,1,0
342,TRANSFER,3109,C823494111,84433,193596,C184643708,641157,320338,0,0
476,DEBIT,13365,C217687031,373337,317952,C592949064,731368,607475,0,0
40,DEBIT,13540,C547256709,327091,134511,C576944168,602288,161466,0,0
371,PAYMENT,299577,C726745401,234484,254606,M960347752,691419,411496,0,0
617,TRANSFER,29163,C430366556,58601,113828,C715291571,413146,623267,0,0
414,PAYMENT,206708,C955508961,287248,223674,M581142194,585619,789466,0,0
124,DEBIT,156264,C878810937,122834,170914,C194510603,541060,755897,0,0
285,CASH_OUT,37152,C838781242,172074,62471,C635213213,384325,153893,0,0
86,DEBIT,113727,C775663302,247066,287374,C580035742,607050,572239,0,0
500,DEBIT,199394,C128612164,361548,264323,C439368482,783185,703332,0,0
562,TRANSFER,296020,C740926818,85990,158145,C227460504,630971,18179,0,0
241,PAYMENT,175958,C609587361,239423,424904,M634050562,281097,278833,0,0
178,DEBIT,32674,C385111130,376620,157591,C900194244,486476,239285,0,0
397,PAYMENT,191996,C803935444,276835,319158,M801553920,695169,645026,0,1
143,CASH_OUT,269379,C940636753,347909,348756,C119079456,346872,604625,1,0
101,DEBIT,227544,C933397627,469837,475717,C210212429,640648,163704,0,0
249,TRANSFER,26126,C721132087,333636,81991,C533190034,128568,115158,0,0
289,TRANSFER,74954,C720230209,243480,104509,C542745150,307410,180046,0,0
696,CASH_OUT,238757,C344322679,363581,291799,C138474240,146123,611204,1,0
460,PAYMENT,67543,C874597473,481247,69803,M698214865,83100,710568,0,0
228,DEBIT,88080,C155142186,137925,415191,C689590340,28365,53205,0,0
302,TRANSFER,41447,C726553348,146836,171840,C100182231,493570,653935,0,0
577,TRANSFER,20465,C615877957,48068,26467,C986812783,513168,281594,0,0
598,CASH_OUT,128004,C283085932,53010,75992,C197598351,513796,781085,0,0
179,CASH_OUT,115475,C662890182,59072,400626,C950170825,22222,746055,0,0
610,CASH_OUT,9097,C775410705,73535,279250,C748758323,758947,372174,0,0
341,TRANSFER,80265,C874364174,41548,296161,C764717221,476657,148408,0,0
78,CASH_OUT,187528,C765436255,391806,151969,C784551346,185922,175210,1,0
263,TRANSFER,24463,C931726993,441887,144535,C427059567,753996,790505,1,0
296,PAYMENT,219830,C508226265,89506,289324,M645823493,757496,66538,0,0
397,TRANSFER,16635,C258672959,438655,108668,C703800000,179729,128476,0,0
2,CASH_OUT,10689,C982252092,437365,224083,C322104833,333735,334796,0,0
473,CASH_OUT,192553,C830924936,47098,143635,C802867083,760151,377157,0,0
223,PAYMENT,21441,C360056579,447760,307172,M820990117,372222,271639,0,0
637,PAYMENT,177329,C133898577,251227,48115,M589849525,38805,668975,0,0
